Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation
2020,MA,Massachusetts,Franklin,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,74.8,,,71.5,77.9,71015,25011,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-72.5917921 42.5845038)
2021,MA,Massachusetts,Norfolk,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,24.2,,,21.5,27.0,724505,25021,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-71.1811102 42.1717377)
2021,MA,Massachusetts,Barnstable,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.7,,,3.3,4.1,232411,25001,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-70.1648227 41.7061233)
2021,MA,Massachusetts,Worcester,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,75.9,,,72.5,78.6,862029,25027,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-71.940282 42.3116934)
2021,MA,Massachusetts,Middlesex,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,4.7,,,4.1,5.4,1614742,25017,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-71.3949161 42.4817182)
2020,MA,Massachusetts,Nantucket,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,30.9,,,29.4,32.4,14491,25019,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-70.1021635 41.2933918)
2021,MA,Massachusetts,Essex,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,11.0,,,9.8,12.3,807074,25009,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-70.8649085 42.6427082)
2021,MA,Massachusetts,Barnstable,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,10.7,,,8.7,12.8,232411,25001,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-70.1648227 41.7061233)
2021,MA,Massachusetts,Middlesex,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.4,,,5.8,7.0,1614742,25017,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-71.3949161 42.4817182)
2021,MA,Massachusetts,Worcester,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,2.9,,,2.5,3.4,862029,25027,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-71.940282 42.3116934)
2020,MA,Massachusetts,Bristol,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,66.6,,,62.7,70.2,580164,25005,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-71.088894 41.7485884)
2021,MA,Massachusetts,Plymouth,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,11.2,,,9.9,12.7,533003,25023,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-70.7419417 41.9871959)
2021,MA,Massachusetts,Middlesex,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,9.2,,,7.0,11.6,1614742,25017,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-71.3949161 42.4817182)
2021,MA,Massachusetts,Franklin,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,7.6,,,6.6,8.7,71015,25011,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-72.5917921 42.5845038)
2021,MA,Massachusetts,Suffolk,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,84.1,,,81.3,86.6,771245,25025,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-71.018253 42.3385513)
2020,MA,Massachusetts,Worcester,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,10.5,,,6.6,15.3,862029,25027,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-71.940282 42.3116934)
2021,MA,Massachusetts,Nantucket,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,2.5,,,2.2,2.7,14491,25019,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease,POINT (-70.1021635 41.2933918)
2021,MA,Massachusetts,Worcester,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Age-adjusted prevalence,4.9,,,4.2,5.6,862029,25027,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-71.940282 42.3116934)
2021,MA,Massachusetts,Hampshire,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.6,,,9.6,13.8,161572,25015,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-72.6636936 42.3394593)
2021,MA,Massachusetts,Nantucket,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,28.0,,,23.9,32.4,14491,25019,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-70.1021635 41.2933918)
2021,MA,Massachusetts,Suffolk,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,15.2,,,13.4,17.2,771245,25025,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-71.018253 42.3385513)
2021,MA,Massachusetts,Berkshire,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,15.1,,,11.6,19.0,128657,25003,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-73.2179276 42.371493)
2020,MA,Massachusetts,Hampshire,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,56.1,,,47.9,63.5,161572,25015,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-72.6636936 42.3394593)
2021,MA,Massachusetts,Nantucket,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,73.4,,,67.7,78.6,14491,25019,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-70.1021635 41.2933918)
2020,MA,Massachusetts,Dukes,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,8.6,,,5.1,13.1,21097,25007,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-70.7014995 41.3809696)
2021,MA,Massachusetts,Nantucket,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.7,,,2.4,3.0,14491,25019,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-70.1021635 41.2933918)
2020,MA,Massachusetts,Berkshire,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,9.7,,,5.7,14.2,128657,25003,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-73.2179276 42.371493)
2021,MA,Massachusetts,Worcester,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,26.1,,,23.4,28.9,862029,25027,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-71.940282 42.3116934)
2021,MA,Massachusetts,Essex,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,3.1,,,2.8,3.4,807074,25009,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-70.8649085 42.6427082)
2021,MA,Massachusetts,Bristol,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.5,,,5.8,7.1,580164,25005,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-71.088894 41.7485884)
2021,MA,Massachusetts,Berkshire,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,56.6,,,51.6,61.4,128657,25003,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-73.2179276 42.371493)
2021,MA,Massachusetts,Middlesex,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,3.7,,,2.8,4.8,1614742,25017,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-71.3949161 42.4817182)
2021,MA,Massachusetts,Franklin,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Age-adjusted prevalence,5.0,,,4.3,5.8,71015,25011,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-72.5917921 42.5845038)
2021,MA,Massachusetts,Middlesex,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,10.2,,,8.5,12.2,1614742,25017,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-71.3949161 42.4817182)
2020,MA,Massachusetts,Norfolk,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,78.9,,,75.4,81.9,724505,25021,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-71.1811102 42.1717377)
2021,MA,Massachusetts,Barnstable,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,72.2,,,67.5,76.6,232411,25001,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-70.1648227 41.7061233)
2021,MA,Massachusetts,Dukes,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,4.1,,,3.1,5.5,21097,25007,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-70.7014995 41.3809696)
2020,MA,Massachusetts,Plymouth,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,80.4,,,77.8,82.7,533003,25023,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-70.7419417 41.9871959)
2021,MA,Massachusetts,Franklin,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,21.4,,,16.8,26.5,71015,25011,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-72.5917921 42.5845038)
2021,MA,Massachusetts,Franklin,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,11.2,,,9.7,12.7,71015,25011,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-72.5917921 42.5845038)
2020,MA,Massachusetts,Berkshire,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,79.9,,,77.2,82.5,128657,25003,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-73.2179276 42.371493)
2021,MA,Massachusetts,Berkshire,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.3,,,8.7,12.2,128657,25003,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-73.2179276 42.371493)
2020,MA,Massachusetts,Essex,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,73.9,,,71.0,76.6,807074,25009,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-70.8649085 42.6427082)
2020,MA,Massachusetts,Middlesex,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,85.7,,,83.8,87.4,1614742,25017,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-71.3949161 42.4817182)
2021,MA,Massachusetts,Norfolk,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,22.1,,,18.7,25.7,724505,25021,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-71.1811102 42.1717377)
2021,MA,Massachusetts,Dukes,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,5.6,,,4.8,6.3,21097,25007,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-70.7014995 41.3809696)
2021,MA,Massachusetts,Bristol,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,31.7,,,28.4,34.9,580164,25005,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-71.088894 41.7485884)
2021,MA,Massachusetts,Hampden,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,30.5,,,27.5,33.6,462718,25013,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-72.6356476 42.1361975)
2021,MA,Massachusetts,Suffolk,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,11.1,,,9.9,12.4,771245,25025,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-71.018253 42.3385513)
2021,MA,Massachusetts,Nantucket,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Age-adjusted prevalence,2.4,,,2.1,2.8,14491,25019,DISABLT,SELFCARE,AgeAdjPrv,Self-care Disability,POINT (-70.1021635 41.2933918)
2021,MA,Massachusetts,Hampshire,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,16.2,,,14.0,18.8,161572,25015,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-72.6636936 42.3394593)
2020,MA,Massachusetts,Hampshire,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,79.5,,,76.6,82.5,161572,25015,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-72.6636936 42.3394593)
2021,MA,Massachusetts,Worcester,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,8.4,,,7.2,9.7,862029,25027,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-71.940282 42.3116934)
2021,MA,Massachusetts,Bristol,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.3,,,8.7,11.8,580164,25005,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-71.088894 41.7485884)
2021,MA,Massachusetts,Worcester,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,10.1,,,8.6,11.8,862029,25027,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-71.940282 42.3116934)
2020,MA,Massachusetts,Hampden,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,37.1,,,35.7,38.4,462718,25013,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-72.6356476 42.1361975)
2021,MA,Massachusetts,Nantucket,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,10.9,,,8.3,13.9,14491,25019,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-70.1021635 41.2933918)
2021,MA,Massachusetts,Norfolk,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Age-adjusted prevalence,4.8,,,4.2,5.6,724505,25021,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-71.1811102 42.1717377)
2020,MA,Massachusetts,Barnstable,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,43.3,,,36.2,49.9,232411,25001,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-70.1648227 41.7061233)
2020,MA,Massachusetts,Plymouth,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,43.9,,,36.5,50.6,533003,25023,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-70.7419417 41.9871959)
2021,MA,Massachusetts,Bristol,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,30.2,,,25.8,34.8,580164,25005,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-71.088894 41.7485884)
2021,MA,Massachusetts,Essex,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,5.9,,,5.1,6.8,807074,25009,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-70.8649085 42.6427082)
2021,MA,Massachusetts,Hampden,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,27.8,,,23.8,32.2,462718,25013,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-72.6356476 42.1361975)
2021,MA,Massachusetts,Plymouth,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,24.7,,,21.9,27.8,533003,25023,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-70.7419417 41.9871959)
2020,MA,Massachusetts,Franklin,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,29.4,,,27.7,31.1,71015,25011,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-72.5917921 42.5845038)
2021,MA,Massachusetts,Bristol,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Age-adjusted prevalence,14.9,,,12.6,17.4,580164,25005,DISABLT,COGNITION,AgeAdjPrv,Cognitive Disability,POINT (-71.088894 41.7485884)
2021,MA,Massachusetts,Barnstable,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,10.6,,,8.7,12.5,232411,25001,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-70.1648227 41.7061233)
2020,MA,Massachusetts,Nantucket,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,7.4,,,4.2,11.0,14491,25019,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-70.1021635 41.2933918)
2020,MA,Massachusetts,Essex,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,52.5,,,44.7,59.7,807074,25009,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-70.8649085 42.6427082)
2021,MA,Massachusetts,Barnstable,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,31.8,,,27.6,35.8,232411,25001,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-70.1648227 41.7061233)
2020,MA,Massachusetts,Middlesex,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,50.6,,,43.3,57.2,1614742,25017,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-71.3949161 42.4817182)
2021,MA,Massachusetts,Hampden,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,,,6.7,8.1,462718,25013,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-72.6356476 42.1361975)
2021,MA,Massachusetts,Plymouth,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,7.0,,,5.9,8.2,533003,25023,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-70.7419417 41.9871959)
2021,MA,Massachusetts,Hampshire,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,32.9,,,29.5,37.2,161572,25015,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-72.6636936 42.3394593)
2020,MA,Massachusetts,Norfolk,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,28.7,,,27.4,30.1,724505,25021,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-71.1811102 42.1717377)
2021,MA,Massachusetts,Dukes,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,7.0,,,5.6,8.7,21097,25007,HLTHOUT,COPD,CrdPrv,COPD,POINT (-70.7014995 41.3809696)
2020,MA,Massachusetts,Franklin,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,68.9,,,64.9,72.6,71015,25011,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-72.5917921 42.5845038)
2021,MA,Massachusetts,Berkshire,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,7.3,,,6.0,8.8,128657,25003,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-73.2179276 42.371493)
2021,MA,Massachusetts,Plymouth,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,22.3,,,19.6,25.3,533003,25023,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-70.7419417 41.9871959)
2021,MA,Massachusetts,Norfolk,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,10.1,,,8.9,11.4,724505,25021,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-71.1811102 42.1717377)
2021,MA,Massachusetts,Dukes,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,7.2,,,6.0,8.5,21097,25007,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-70.7014995 41.3809696)
2021,MA,Massachusetts,Dukes,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,22.3,,,18.3,26.6,21097,25007,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-70.7014995 41.3809696)
2021,MA,Massachusetts,Franklin,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,28.9,,,24.6,33.4,71015,25011,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-72.5917921 42.5845038)
2021,MA,Massachusetts,Suffolk,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,5.1,,,4.5,5.8,771245,25025,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-71.018253 42.3385513)
2021,MA,Massachusetts,Norfolk,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,3.2,,,2.7,3.8,724505,25021,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-71.1811102 42.1717377)
2020,MA,Massachusetts,Hampshire,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,78.9,,,76.2,81.5,161572,25015,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-72.6636936 42.3394593)
